file,shape,dtype,ndim,min,max,mean,std,error
data\official\train\__MACOSX\train\GT\._001378.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001379.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001380.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001381.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001382.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001383.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001384.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001385.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001386.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001387.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001388.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001389.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001390.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001391.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001392.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001393.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001394.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001395.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001396.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001397.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001398.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001399.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001400.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001401.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001402.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001403.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001404.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001405.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001406.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001407.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001408.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001409.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001410.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001411.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001412.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001413.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001414.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001415.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001416.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001417.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001418.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001419.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001420.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001421.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001422.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001423.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001424.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001425.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001426.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001427.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001428.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001429.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001430.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001431.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001432.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001433.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001434.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001435.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001436.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001437.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001438.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\GT\._001439.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
